Corporation,Rating,Credit_Score,Default_Probability,Raw_Log_Odds,Score_Percentile
Valmont Industries Inc.,BBB-,1000,0.0,-5.449356672112675,50.0064061499039
Vector Ltd.,BBB+,1000,0.0,-6.727075926038568,50.0064061499039
"Verisk Analytics, Inc.",BBB-,1000,0.0,-4.579985744329894,50.0064061499039
"Verisk Analytics, Inc.",BBB-,1000,0.0,-4.579985744329894,50.0064061499039
Vishay Intertechnology Inc.,BB,1000,0.0,-3.110885934544225,50.0064061499039
Vishay Intertechnology Inc.,BB+,1000,0.0,-4.191220461472499,50.0064061499039
Vulcan Materials Co.,BB,1000,0.0,-2.427936438127883,50.0064061499039
Vulcan Materials Co.,BB,1000,0.0,-2.427936438127883,50.0064061499039
WEC Energy Group Inc.,BBB+,1000,0.0,-6.58223552646969,50.0064061499039
WEC Energy Group Inc.,A,1000,0.0,-8.742904580326234,50.0064061499039
Williams Companies Inc. (The),BB+,1000,0.0,-3.4949533712379974,50.0064061499039
Williams Companies Inc. (The),BB+,1000,0.0,-3.4949533712379974,50.0064061499039
Worthington Industries Inc.,BBB,1000,0.0,-6.374227109994775,50.0064061499039
Xcel Energy Inc.,A,1000,0.0,-8.834525752887176,50.0064061499039
York Water Co. (The),BBB+,1000,0.0,-6.587218718808105,50.0064061499039
Yum! Brands Inc.,BBB-,1000,0.0,-4.955517635962844,50.0064061499039
3M Company,AA,1000,0.0,-12.678808793380151,50.0064061499039
AAR CORP.,BB-,1000,0.0,-1.7474549202088099,50.0064061499039
ABB Ltd,BBB+,1000,0.0,-7.237267972266023,50.0064061499039
ABB Ltd.,BBB,1000,0.0,-6.156933445337751,50.0064061499039
ABB Ltd.,A,1000,0.0,-9.397937026122571,50.0064061499039
ALLETE Inc.,A,1000,0.0,-8.709150663798757,50.0064061499039
"ALLETE, Inc.",A,1000,0.0,-8.709150663798757,50.0064061499039
AMC Networks Inc.,B,1000,0.1787878787878788,1.04160396775025,50.0064061499039
AMC Networks Inc.,B+,1000,0.008771929824561403,-0.03873055917802404,50.0064061499039
Abbott Laboratories,A+,1000,0.0,-10.433648342139586,50.0064061499039
Abbott Laboratories,A+,1000,0.0,-10.433648342139586,50.0064061499039
"Acadia Healthcare Company, Inc.",B-,1000,1.0,3.318300676125358,50.0064061499039
"Advance Auto Parts, Inc.",BBB-,1000,0.0,-5.36300708125539,50.0064061499039
Advanced Micro Devices Inc.,BB-,1000,0.0,-1.6389003333319039,50.0064061499039
"Advanced Micro Devices, Inc.",B+,1000,0.0,-0.5585658064036298,50.0064061499039
"Advanced Micro Devices, Inc.",B+,1000,0.0,-0.5585658064036298,50.0064061499039
"Advanced Micro Devices, Inc.",B+,1000,0.0,-0.5585658064036298,50.0064061499039
"Advanced Micro Devices, Inc.",B,1000,0.0392156862745098,0.5217687205246442,50.0064061499039
"Air Products and Chemicals, Inc.",A,1000,0.0,-9.309796608706728,50.0064061499039
Alaska Air Group Inc.,B,1000,0.101010101010101,1.0378820199381167,50.0064061499039
Alere Inc.,B-,1000,0.25286195286195284,1.313927249434764,50.0064061499039
Alere Inc.,B-,1000,0.25286195286195284,1.313927249434764,50.0064061499039
"AllScripts Healthcare Solutions, Inc.",BB,1000,0.0,-2.8471180490894206,50.0064061499039
Allegheny Technologies Incorporated,BBB-,1000,0.0,-4.844860357882524,50.0064061499039
Alliance Laundry Systems LLC,B+,1000,0.008771929824561403,0.15722415032296766,50.0064061499039
Alliance Laundry Systems LLC,B,1000,0.32407407407407407,1.2375586772512417,50.0064061499039
Alliant Energy Corp.,A,1000,0.0,-8.822663163506709,50.0064061499039
Alliant Energy Corp.,BBB,1000,0.0,-5.581659582721885,50.0064061499039
Alliant Energy Corporation,BBB+,1000,0.0,-6.661994109650157,50.0064061499039
"Allison Transmission, Inc.",B-,1000,0.9427076144467449,2.171939088881551,50.0064061499039
"Allison Transmission, Inc.",BB,1000,0.0,-2.149399018831545,50.0064061499039
"Alon USA Energy, Inc.",B+,1000,0.0,-0.6615211195225257,50.0064061499039
"Alon USA Energy, Inc.",B,1000,0.008771929824561403,0.3223892460720865,50.0064061499039
Amazon.com Inc.,AA-,1000,0.0,-11.88873239813376,50.0064061499039
Ameren Corporation,BBB+,1000,0.0,-6.3862558468856605,50.0064061499039
America Movil S.A.B. de C.V.,A,1000,0.0,-9.17060941754369,50.0064061499039
America Movil S.A.B. de C.V.,A,1000,0.0,-9.17060941754369,50.0064061499039
America Movil S.A.B. de C.V.,A,1000,0.0,-9.17060941754369,50.0064061499039
America Movil S.A.B. de C.V.,A,1000,0.0,-9.17060941754369,50.0064061499039
America Movil S.A.B. de C.V.,A,1000,0.0,-9.17060941754369,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-9.17060941754369,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-9.17060941754369,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-9.17060941754369,50.0064061499039
"America Movil, S.A.B. de C.V.",A,1000,0.0,-9.17060941754369,50.0064061499039
American Axle & Manufacturing Holdings Inc.,B,1000,0.2880427181123988,1.0688388059318328,50.0064061499039
"American Axle & Manufacturing Holdings, Inc.",B+,1000,0.0392156862745098,-0.01149572099644125,50.0064061499039
"American Axle & Manufacturing, Inc.",B,1000,0.2880427181123988,1.0688388059318328,50.0064061499039
American Electric Power Co. Inc.,BBB-,1000,0.0,-4.3843827141198854,50.0064061499039
American Electric Power Co. Inc.,BBB-,1000,0.0,-4.3843827141198854,50.0064061499039
"American Electric Power Company, Inc.",BBB,1000,0.0,-5.464717241048158,50.0064061499039
"American Electric Power Company, Inc.",BBB,1000,0.0,-5.464717241048158,50.0064061499039
American States Water Co.,A+,1000,0.0,-9.778419173084417,50.0064061499039
"American Water Works Company, Inc.",BBB,1000,0.0,-5.160713821622004,50.0064061499039
"Ameriprise Financial, Inc",A-,1000,0.0,-7.400405353654252,50.0064061499039
AmerisourceBergen Corp.,A-,1000,0.0,-8.480998461357709,50.0064061499039
AmerisourceBergen Corp.,A-,1000,0.0,-8.480998461357709,50.0064061499039
Amgen Inc.,A+,1000,0.0,-9.660714992357628,50.0064061499039
Amgen Inc.,BBB+,1000,0.0,-6.419711411572802,50.0064061499039
Amgen Inc.,BBB+,1000,0.0,-6.419711411572802,50.0064061499039
Amgen Inc.,BBB,1000,0.0,-5.33937688464453,50.0064061499039
Amgen Inc.,A+,1000,0.0,-9.660714992357628,50.0064061499039
Amkor Technology Inc.,BB,1000,0.0,-2.8831291632621845,50.0064061499039
Amkor Technology Inc.,BB,1000,0.0,-2.8831291632621845,50.0064061499039
"Amkor Technology, Inc.",BB-,1000,0.0,-1.8027946363339105,50.0064061499039
Amphenol Corp.,BBB,1000,0.0,-6.053186314667565,50.0064061499039
Amphenol Corp.,BBB,1000,0.0,-6.053186314667565,50.0064061499039
Amphenol Corporation,BBB,1000,0.0,-6.053186314667565,50.0064061499039
Analog Devices Inc.,A-,1000,0.0,-8.41943339372157,50.0064061499039
"Analog Devices, Inc.",A-,1000,0.0,-8.41943339372157,50.0064061499039
Anheuser Busch InBev NV/SA,A,1000,0.0,-9.188870333486252,50.0064061499039
Anheuser Busch InBev NV/SA,A,1000,0.0,-9.188870333486252,50.0064061499039
Anheuser-Busch InBev SA/NV,A-,1000,0.0,-8.10853580655798,50.0064061499039
Anheuser-Busch InBev SA/NV,BBB+,1000,0.0,-7.0282012796297035,50.0064061499039
Apache Corporation,A-,1000,0.0,-8.10064811340173,50.0064061499039
Apache Corporation,BBB+,1000,0.0,-7.0203135864734545,50.0064061499039
Archer Daniels Midland Co.,AA,1000,0.0,-13.024891680016646,50.0064061499039
Archer Daniels Midland Co.,A,1000,0.0,-9.783888099231822,50.0064061499039
Archer Daniels Midland Company,A,1000,0.0,-9.692143981702332,50.0064061499039
Archer Daniels Midland Company,A,1000,0.0,-9.783888099231822,50.0064061499039
Archer-Daniels-Midland Company,A,1000,0.0,-9.783888099231822,50.0064061499039
Arcos Dorados Holdings Inc.,BB,1000,0.0,-3.1992478602547614,50.0064061499039
"Armstrong World Industries, Inc.",B+,1000,0.0,-0.5309201235336474,50.0064061499039
"Arrow Electronics, Inc.",BBB-,1000,0.0,-5.343704941976027,50.0064061499039
"Asbury Automotive Group, Inc.",CCC+,1000,0.9716931216931216,2.6236612618817796,50.0064061499039
"Asbury Automotive Group, Inc.",B-,1000,0.4490740740740741,1.5433267349535056,50.0064061499039
Ashland LLC,BB-,1000,0.0,-1.0999855135031478,50.0064061499039
AstraZeneca PLC,AA-,1000,0.0,-11.315386683879892,50.0064061499039
AstraZeneca PLC,A+,1000,0.0,-10.23505215695162,50.0064061499039
Atmos Energy Corp.,BBB+,1000,0.0,-6.693064491821188,50.0064061499039
Atmos Energy Corporation,BBB+,1000,0.0,-6.693064491821188,50.0064061499039
AutoZone Inc.,BBB,1000,0.0,-5.7457163819993955,50.0064061499039
AutoZone Inc.,BBB,1000,0.0,-5.7457163819993955,50.0064061499039
AutoZone Inc.,A,1000,0.0,-8.986719962784216,50.0064061499039
"AutoZone, Inc.",BBB,1000,0.0,-5.724301148617604,50.0064061499039
Automatic Data Processing Inc.,AAA,1000,0.0,-14.444823349099204,50.0064061499039
Avery Dennison Corp.,A,1000,0.0,-9.090072095658966,50.0064061499039
Avery Dennison Corp.,A,1000,0.0,-9.090072095658966,50.0064061499039
Avery Dennison Corporation,BBB,1000,0.0,-5.8490685148741495,50.0064061499039
"Avis Budget Group, Inc",B+,1000,0.0392156862745098,0.29291494542530927,50.0064061499039
Avista Corp.,A-,1000,0.0,-7.310490039321278,50.0064061499039
Avnet Inc.,BBB-,1000,0.0,-5.450244252799333,50.0064061499039
Avnet Inc.,BBB-,1000,0.0,-5.450244252799333,50.0064061499039
"Avnet, Inc.",BBB-,1000,0.0,-5.513070685593222,50.0064061499039
"Avnet, Inc.",BBB-,1000,0.0,-5.450244252799333,50.0064061499039
"Avnet, Inc.",BBB-,1000,0.0,-5.450244252799333,50.0064061499039
BCE Inc.,BBB-,1000,0.0,-4.581201709420034,50.0064061499039
BCE Inc.,BBB,1000,0.0,-5.661536236348306,50.0064061499039
BRF S.A.,BBB-,1000,0.0,-4.847985919759148,50.0064061499039
BRF S.A.,BBB-,1000,0.0,-4.847985919759148,50.0064061499039
BRF S.A.,BBB-,1000,0.0,-4.847985919759148,50.0064061499039
Baidu Inc.,A-,1000,0.0,-8.682131330663859,50.0064061499039
"Baidu, Inc.",A,1000,0.0,-9.762465857592131,50.0064061499039
Baker Hughes Inc.,A-,1000,0.0,-8.356523189966877,50.0064061499039
"Baker Hughes, a GE company, LLC",A,1000,0.0,-9.43685771689515,50.0064061499039
Ball Corporation,BB+,1000,0.0,-4.14405043919721,50.0064061499039
Ball Corporation,BB+,1000,0.0,-4.14405043919721,50.0064061499039
Ball Corporation,BBB-,1000,0.0,-5.224384966125486,50.0064061499039
Barrick Gold Corp.,A-,1000,0.0,-8.380268413673567,50.0064061499039
Barrick Gold Corp.,A-,1000,0.0,-8.380268413673567,50.0064061499039
Barrick Gold Corp.,BBB+,1000,0.0,-7.299933886745292,50.0064061499039
Barrick Gold Corporation,BBB+,1000,0.0,-7.299933886745292,50.0064061499039
Baxter International Inc.,A,1000,0.0,-9.147275460333864,50.0064061499039
Baxter International Inc.,A-,1000,0.0,-8.066940933405592,50.0064061499039
Beazer Homes USA Inc.,CCC,1000,1.0,4.739528557124791,50.0064061499039
"Beazer Homes USA, Inc.",CC,1000,1.0,7.980532137909613,50.0064061499039
"Beazer Homes USA, Inc.",B-,1000,1.0,2.5788595032682426,50.0064061499039
"Beazer Homes USA, Inc.",B+,1000,0.09808612440191387,0.4181904494116928,50.0064061499039
"Beazer Homes USA, Inc.",CCC+,1000,1.0,3.6591940301965167,50.0064061499039
"Becton, Dickinson and Company",A,1000,0.0,-9.297497662284831,50.0064061499039
"Becton, Dickinson and Company",A-,1000,0.0,-8.04994956504155,50.0064061499039
Belden Inc.,B+,1000,0.0,-0.48654850888826573,50.0064061499039
Belden Inc.,B+,1000,0.0,-0.48654850888826573,50.0064061499039
"Benchmark Electronics, Inc.",BB,1000,0.0,-3.317103607994202,50.0064061499039
Berry Global Group Inc.,CCC,1000,1.0,3.633542143950022,50.0064061499039
"Big Lots Canada, Inc.",BBB,1000,0.0,-6.670606922729986,50.0064061499039
"Big Lots Canada, Inc.",BBB-,1000,0.0,-5.590272395801712,50.0064061499039
Bio-Rad Laboratories Inc.,BBB,1000,0.0,-5.785412042329334,50.0064061499039
Biogen Inc.,BBB+,1000,0.0,-7.132628725371374,50.0064061499039
Biogen Inc.,BBB,1000,0.0,-6.052294198443098,50.0064061499039
Black Hills Corporation,BBB-,1000,0.0,-4.245261002044252,50.0064061499039
Boise Cascade Company,CCC+,1000,0.9907407407407408,2.6124803476021174,50.0064061499039
Boise Cascade Company,B,1000,0.05422647527910685,0.4518112937455694,50.0064061499039
Booz Allen Hamilton Inc.,BB+,1000,0.0,-4.319733010676755,50.0064061499039
Booz Allen Hamilton Inc.,BB-,1000,0.0,-2.159063956820207,50.0064061499039
BorgWarner Inc.,BBB+,1000,0.0,-7.367567063923884,50.0064061499039
BorgWarner Inc.,BBB,1000,0.0,-6.287232536995614,50.0064061499039
Boston Scientific Corporation,BBB-,1000,0.0,-4.104744839789582,50.0064061499039
Boyd Gaming Corporation,CCC+,1000,1.0,3.535034308542955,50.0064061499039
Braskem International Ltd,BBB-,1000,0.0,-4.521736740745192,50.0064061499039
Braskem S.A.,BBB-,1000,0.0,-4.521736740745192,50.0064061499039
Braskem S.A.,BBB-,1000,0.0,-4.239881427099027,50.0064061499039
Bright Horizons Family Solutions LLC,BB,1000,0.0,-2.2750134053967024,50.0064061499039
"Brinker International, Inc.",BB,1000,0.0,-3.2014406684053487,50.0064061499039
Bristol-Myers Squibb Co.,AAA,1000,0.0,-14.757717413441904,50.0064061499039
Bristol-Myers Squibb Co.,A+,1000,0.0,-10.436379305728808,50.0064061499039
Bristol-Myers Squibb Co.,A+,1000,0.0,-10.436379305728808,50.0064061499039
Bristol-Myers Squibb Company,A,1000,0.0,-9.356044778800532,50.0064061499039
Bristol-Myers Squibb Company,A,1000,0.0,-9.356044778800532,50.0064061499039
British American Tobacco p.l.c.,BBB+,1000,0.0,-7.376385676117044,50.0064061499039
British American Tobacco plc.,A-,1000,0.0,-8.45672020304532,50.0064061499039
Brookfield Asset Management Inc.,BBB,1000,0.0,-5.534558007451903,50.0064061499039
Brookfield Asset Management Inc.,A-,1000,0.0,-7.695227061308449,50.0064061499039
Brookfield Asset Management Inc.,BBB,1000,0.0,-5.534558007451903,50.0064061499039
Burlington Resources Finance Co.,A,1000,0.0,-8.982502743742502,50.0064061499039
Burlington Resources Finance Company,A+,1000,0.0,-10.062837270670778,50.0064061499039
"CSG Systems International, Inc.",BB+,1000,0.0,-3.430143294654483,50.0064061499039
CSX Corp.,BBB,1000,0.0,-5.728168895770267,50.0064061499039
CSX Corporation,BBB-,1000,0.0,-4.647834368841995,50.0064061499039
CSX Corporation,BBB,1000,0.0,-5.728168895770267,50.0064061499039
CSX Corporation,BBB,1000,0.0,-5.728168895770267,50.0064061499039
CVR Energy Inc.,BB-,1000,0.0,-2.249594333733599,50.0064061499039
CVS Health,BBB,1000,0.0,-6.166890723738467,50.0064061499039
CVS Health,BBB,1000,0.0,-6.166890723738467,50.0064061499039
CVS Health Corporation,BBB+,1000,0.0,-7.247225250666739,50.0064061499039
Cabot Corp.,BBB+,1000,0.0,-7.215315442616616,50.0064061499039
Cabot Corp.,BBB+,1000,0.0,-7.215315442616616,50.0064061499039
Cabot Corporation,BBB+,1000,0.0,-7.215315442616616,50.0064061499039
Cabot Corporation,BBB,1000,0.0,-6.134980915688342,50.0064061499039
California Water Service Co.,AA-,1000,0.0,-10.77812376605049,50.0064061499039
Calumet Specialty Products Partners LP,B,1000,0.008771929824561403,0.264523323247122,50.0064061499039
Calumet Specialty Products Partners LP,B,1000,0.008771929824561403,0.264523323247122,50.0064061499039
"Calumet Specialty Products Partners, L.P.",B-,1000,0.3148148148148148,1.344857850175396,50.0064061499039
Cameco Corp.,BBB+,1000,0.0,-7.0281123333139615,50.0064061499039
Cameco Corp.,A,1000,0.0,-9.18878138717051,50.0064061499039
Cameco Corp.,A,1000,0.0,-9.18878138717051,50.0064061499039
Campbell Soup Company,A,1000,0.0,-9.502835233068579,50.0064061499039
Campbell Soup Company,BBB+,1000,0.0,-7.342166179212031,50.0064061499039
Campbell Soup Company,A,1000,0.0,-9.502835233068579,50.0064061499039
Canadian National Railway Company,A-,1000,0.0,-8.145064703759305,50.0064061499039
Canadian National Railway Company,A-,1000,0.0,-8.145064703759305,50.0064061499039
Canadian Natural Resources Limited,BBB+,1000,0.0,-7.019443391357443,50.0064061499039
Canon Inc.,AA+,1000,0.0,-13.75199994327245,50.0064061499039
Cardinal Health Inc.,A,1000,0.0,-9.603095963084888,50.0064061499039
"Cardinal Health, Inc.",BBB,1000,0.0,-6.325874327496516,50.0064061499039
Carlisle Companies Incorporated,BBB,1000,0.0,-5.799520751283428,50.0064061499039
Carlisle Companies Incorporated,BBB,1000,0.0,-5.799520751283428,50.0064061499039
Carpenter Technology Corp.,BBB,1000,0.0,-6.099130080152021,50.0064061499039
Carpenter Technology Corporation,BBB-,1000,0.0,-4.877282301520745,50.0064061499039
"Carriage Services, Inc.",B+,1000,0.008771929824561403,0.011941281157637818,50.0064061499039
"Carrols Restaurant Group, Inc.",B-,1000,0.9716931216931216,2.3510988545425278,50.0064061499039
Casella Waste Systems Inc.,CCC+,1000,1.0,4.058945297867326,50.0064061499039
Casella Waste Systems Inc.,B-,1000,1.0,2.978610770939052,50.0064061499039
"Casella Waste Systems, Inc.",CCC,1000,1.0,5.1392798247956,50.0064061499039
"Casella Waste Systems, Inc.",CCC+,1000,1.0,4.058945297867326,50.0064061499039
"Casella Waste Systems, Inc.",CCC+,1000,1.0,4.058945297867326,50.0064061499039
Caterpillar Inc.,A,1000,0.0,-9.006540785157034,50.0064061499039
Caterpillar Inc.,A,1000,0.0,-9.006540785157034,50.0064061499039
Caterpillar Inc.,A,1000,0.0,-9.006540785157034,50.0064061499039
Caterpillar Inc.,A,1000,0.0,-9.006540785157034,50.0064061499039
Caterpillar Inc.,A,1000,0.0,-9.006540785157034,50.0064061499039
Caterpillar Inc.,A,1000,0.0,-9.006540785157034,50.0064061499039
Cedar Fair L.P.,B-,1000,0.7858293075684379,1.974822337966235,50.0064061499039
Cedar Fair L.P.,B,1000,0.08467023172905526,0.8944878110379584,50.0064061499039
Cenovus Energy Inc.,BBB+,1000,0.0,-7.193541212638314,50.0064061499039
Cenovus Energy Inc.,BBB+,1000,0.0,-7.193541212638314,50.0064061499039
Cenovus Energy Inc.,BBB,1000,0.0,-6.113206685710047,50.0064061499039
Cenovus Energy Inc.,BBB+,1000,0.0,-7.193541212638314,50.0064061499039
Centene Corporation,BB,1000,0.0,-3.1975620454510505,50.0064061499039
Centene Corporation,BB,1000,0.0,-3.1975620454510505,50.0064061499039
Central Garden & Pet Co.,B+,1000,0.0,-0.5293048741675328,50.0064061499039
Central Garden & Pet Co.,B,1000,0.05588235294117647,0.5510296527607412,50.0064061499039
Central Garden & Pet Company,B,1000,0.05588235294117647,0.5510296527607412,50.0064061499039
Century Aluminum Company,CCC+,1000,0.9716931216931216,2.673292364624918,50.0064061499039
"Charter Communications Operating, LLC",BB+,1000,0.0,-2.7764183344428623,50.0064061499039
"Charter Communications Operating, LLC",BBB-,1000,0.0,-3.856752861371138,50.0064061499039
Chevron Corporation,AAA,1000,0.0,-15.116980892887602,50.0064061499039
Chevron Corporation,AA+,1000,0.0,-14.03664636595933,50.0064061499039
Chevron Corporation,AA,1000,0.0,-12.956311839031054,50.0064061499039
Chevron Corporation,AA+,1000,0.0,-14.03664636595933,50.0064061499039
"Cisco Systems, Inc.",A+,1000,0.0,-10.11831804763162,50.0064061499039
Clearwater Paper Corporation,BB-,1000,0.0,-1.614326553939451,50.0064061499039
Cleveland-Cliffs Inc.,BBB-,1000,0.0,-5.176134299320948,50.0064061499039
Cleveland-Cliffs Inc.,BBB-,1000,0.0,-5.176134299320948,50.0064061499039
Coca-Cola European Partners US LLC,BBB+,1000,0.0,-7.346917619574656,50.0064061499039
Coca-Cola European Partners US LLC,BBB+,1000,0.0,-7.346917619574656,50.0064061499039
"Coca-Cola FEMSA, S.A.B. de C.V.",A,1000,0.0,-9.233347968495858,50.0064061499039
"Coca-cola European Partners US, LLC",BBB,1000,0.0,-6.26658309264638,50.0064061499039
"Coeur Mining, Inc.",B-,1000,0.25286195286195284,1.3940210520624507,50.0064061499039
Colfax Corporation,BB,1000,0.0,-2.4242566489397532,50.0064061499039
Columbus McKinnon Corporation,B+,1000,0.0,-0.426711265736186,50.0064061499039
Comcast Corp.,BBB+,1000,0.0,-6.988356544941199,50.0064061499039
Comcast Corp.,BBB+,1000,0.0,-6.988356544941199,50.0064061499039
Comcast Corp.,A,1000,0.0,-9.149025598797747,50.0064061499039
Comcast Corporation,BBB+,1000,0.0,-6.988356544941199,50.0064061499039
Comcast Corporation,BBB+,1000,0.0,-6.988356544941199,50.0064061499039
Commercial Vehicle Group Inc.,B,1000,0.02543859649122807,0.3400450363015519,50.0064061499039
"Commercial Vehicle Group, Inc.",B,1000,0.02543859649122807,0.3400450363015519,50.0064061499039
"Community Health Systems, Inc.",B,1000,0.3216196807048309,1.1995080697192524,50.0064061499039
Companhia de Saneamento Basico do Estado de Sao Paulo,BB+,1000,0.0,-3.6785862180609747,50.0064061499039
Companhia de Saneamento Basico do Estado de Sao Paulo (SABESP),BB+,1000,0.0,-3.6785862180609747,50.0064061499039
Compass Group PLC,A-,1000,0.0,-7.938723592514959,50.0064061499039
Compass Group PLC,A-,1000,0.0,-7.938723592514959,50.0064061499039
Compass Group PLC,BBB+,1000,0.0,-6.8583890655866835,50.0064061499039
Compass Group PLC,BBB+,1000,0.0,-6.8583890655866835,50.0064061499039
Compass Group PLC,A-,1000,0.0,-7.938723592514959,50.0064061499039
"Compass Minerals International, Inc",BB,1000,0.0,-3.073292708924594,50.0064061499039
Comstock Resources Inc.,B-,1000,0.9166666666666666,2.4460257494834226,50.0064061499039
